interstate,start_measure_m,end_measure_m,gap_length_m,gap_length_mi,is_food_desert,segment_type
I-10,1927982.1716182511,1928225.2839799612,243.11236171005294,0.15106301804340957,False,Served Segment
I-10,1928225.2839799612,1928228.0407654713,2.756785510107875,0.0017129870991583372,False,Served Segment
I-10,1928228.0407654713,1928273.0428451276,45.00207965634763,0.0279629958892242,False,Served Segment
I-10,1928273.0428451276,1928647.0170329637,373.974187836051,0.23237678696167569,False,Served Segment
I-10,1928647.0170329637,1928959.1577511476,312.14071818394586,0.1939552502037761,False,Served Segment
I-10,1928959.1577511476,1928989.251805026,30.094053878448904,0.018699578137706358,False,Served Segment
I-10,1928989.251805026,1929039.236843503,49.985038476996124,0.031059262952480092,False,Served Segment
I-10,1929039.236843503,1929144.694904311,105.45806080801412,0.065528600975313,False,Served Segment
I-10,1929144.694904311,1929218.6878897182,73.99298540712334,0.045977109559623884,False,Served Segment
I-10,1929218.6878897182,1929242.3749600374,23.68707031919621,0.014718463124848515,False,Served Segment
I-10,1929242.3749600374,1929242.6042431344,0.229283096967265,0.0001424699113224177,False,Served Segment
I-10,1929242.6042431344,1929301.2298449255,58.625601791078225,0.03642826008055346,False,Served Segment
I-10,1929301.2298449255,1929306.9979958977,5.76815097220242,0.0035841628466023547,False,Served Segment
I-10,1929306.9979958977,1929312.3700973145,5.372101416811347,0.0033380690621839376,False,Served Segment
I-10,1929312.3700973145,1929316.0237225436,3.6536252291407436,0.002270257464619586,False,Served Segment
I-10,1929316.0237225436,1929326.7373771416,10.713654597988352,0.006657156330771017,False,Served Segment
I-10,1929326.7373771416,1929396.2877255091,69.55034836754203,0.043216582885661506,False,Served Segment
I-10,1929396.2877255091,1929410.7053267066,14.417601197492331,0.008958682045288224,False,Served Segment
I-10,1929410.7053267066,1929754.4270006563,343.7216739496216,0.21357874633988855,False,Served Segment
I-10,1929754.4270006563,1929772.8819988905,18.454998234286904,0.011467404255576746,False,Served Segment
I-10,1929772.8819988905,1930206.8235116173,433.941512726713,0.2696387551242699,False,Served Segment
I-10,1930206.8235116173,1930236.2962497796,29.472738162381575,0.01831351045045781,False,Served Segment
I-10,1930236.2962497796,1931346.3029197762,1110.0066699965391,0.6897261679271425,False,Served Segment
I-10,1931346.3029197762,1931426.6235046927,80.32058491650969,0.04990889761077165,False,Served Segment
I-10,1931426.6235046927,1931448.5858599003,21.962355207651854,0.013646774839718451,False,Served Segment
I-10,1931448.5858599003,1931478.3749445681,29.789084667805582,0.01851007905569324,False,Served Segment
I-10,1931478.3749445681,1931776.2383107694,297.86336620128714,0.1850837149803194,False,Served Segment
I-10,1931776.2383107694,1931797.7037397402,21.465428970754147,0.013337999191443312,False,Served Segment
I-10,1931797.7037397402,1931852.0805526865,54.37681294628419,0.0337881850904991,False,Served Segment
I-10,1931852.0805526865,1931870.4083341784,18.3277814919129,0.011388355436695263,False,Served Segment
I-10,1931870.4083341784,1931903.3276673565,32.919333178084344,0.020455125304524292,False,Served Segment
I-10,1931903.3276673565,1931921.479526302,18.15185894561,0.011279042234357602,False,Served Segment
I-10,1931921.479526302,1931925.249871115,3.770344812888652,0.0023427836515304695,False,Served Segment
I-10,1931925.249871115,1931944.3626620672,19.112790952203795,0.011876137700953802,False,Served Segment
I-10,1931944.3626620672,1931947.0331958863,2.6705338191241026,0.0016593927830992645,False,Served Segment
I-10,1931947.0331958863,1931957.369903761,10.3367078746669,0.0064229324958908094,False,Served Segment
I-10,1931957.369903761,1931981.2467343984,23.876830637454987,0.014836374720044307,False,Served Segment
I-10,1931981.2467343984,1932005.696499283,24.449764884542674,0.015192379556230783,False,Served Segment
I-10,1932005.696499283,1932012.647205363,6.950706080067903,0.004318968523863079,False,Served Segment
I-10,1932012.647205363,1932055.4237493854,42.776544022373855,0.026580112158975242,False,Served Segment
I-10,1932055.4237493854,1932068.891294409,13.467545023653656,0.008368344507857646,False,Served Segment
I-10,1932068.891294409,1932079.7016057307,10.8103113216348,0.006717216034380965,False,Served Segment
I-10,1932079.7016057307,1932176.724217716,97.02261198521592,0.06028705608323386,False,Served Segment
I-10,1932176.724217716,1932241.4112116038,64.68699388788082,0.04019463451436164,False,Served Segment
I-10,1932241.4112116038,1932248.180158983,6.768947379197925,0.004206028903203992,False,Served Segment
I-10,1932248.180158983,1932263.2394047263,15.059245743323117,0.009357381481723681,False,Served Segment
I-10,1932263.2394047263,1932285.272125817,22.03272109059617,0.013690498172296395,False,Served Segment
I-10,1932285.272125817,1932298.2823068798,13.010181062854826,0.008084151718249688,False,Served Segment
I-10,1932298.2823068798,1932320.3252745362,22.042967656394467,0.013696865093102821,False,Served Segment
I-10,1932320.3252745362,1932371.3815185325,51.05624399636872,0.031724879203183856,False,Served Segment
I-10,1932371.3815185325,1932452.9473562667,81.56583773414604,0.05068266183870325,False,Served Segment
I-10,1932452.9473562667,1932472.8759581537,19.928601887077093,0.012383059114196276,False,Served Segment
I-10,1932472.8759581537,1932475.0469416548,2.1709835010115057,0.0013489866063511006,False,Served Segment
I-10,1932475.0469416548,1932477.4362139027,2.3892722479067743,0.0014846249452614073,False,Served Segment
I-10,1932477.4362139027,1932483.3874534816,5.9512395788915455,0.003697928832425849,False,Served Segment
I-10,1932483.3874534816,1932491.844351257,8.456897775409743,0.005254872653335609,False,Served Segment
I-10,1932491.844351257,1932536.1126299906,44.26827873359434,0.027507033134988132,False,Served Segment
I-10,1932536.1126299906,1932543.4825055227,7.36987553210929,0.004579428346027506,False,Served Segment
I-10,1932543.4825055227,1932549.0610126324,5.578507109778002,0.003466323613707201,False,Served Segment
I-10,1932549.0610126324,1932549.8651518137,0.8041391812730581,0.0004996689217923937,False,Served Segment
I-10,1932549.8651518137,1932560.3354448548,10.470293041085824,0.00650593847001376,False,Served Segment
I-10,1932560.3354448548,1932562.6863964905,2.3509516357444227,0.0014608136207948223,False,Served Segment
I-10,1932562.6863964905,1932572.6646635442,9.978267053607851,0.00620020769556282,False,Served Segment
I-10,1932572.6646635442,1932591.5410391472,18.876375603023916,0.011729236013570695,False,Served Segment
I-10,1932591.5410391472,1932595.5172336665,3.9761945193167776,0.002470692729035419,False,Served Segment
I-10,1932595.5172336665,1932856.1459051063,260.6286714398302,0.1619471483037997,False,Served Segment
I-10,1932856.1459051063,1932973.7567543269,117.61084922053851,0.07307999360021133,False,Served Segment
I-10,1932973.7567543269,1932984.565459393,10.8087050660979,0.006716217953462964,False,Served Segment
I-10,1932984.565459393,1933008.9406138086,24.375154415611178,0.015146018760197432,False,Served Segment
I-10,1933008.9406138086,1933025.66679955,16.72618574136868,0.010393169975697353,False,Served Segment
I-10,1933025.66679955,1933051.7541979572,26.087398407282308,0.016209957850703335,False,Served Segment
I-10,1933051.7541979572,1933144.2351402417,92.48094228445552,0.0574649933665242,False,Served Segment
I-10,1933144.2351402417,1933144.2351402417,0.0,0.0,False,Served Segment
I-10,1933144.2351402417,1933144.2351402417,0.0,0.0,False,Served Segment
I-10,1933144.2351402417,1933144.2351402417,0.0,0.0,False,Served Segment
I-10,1933144.2351402417,1933144.2351402417,0.0,0.0,False,Served Segment
I-10,1933144.2351402417,1933144.2351402417,0.0,0.0,False,Served Segment
I-10,1933144.2351402417,1933144.2351402417,0.0,0.0,False,Served Segment
I-10,1933144.2351402417,1933144.2351402417,0.0,0.0,False,Served Segment
I-10,1933144.2351402417,1933144.2351402417,0.0,0.0,False,Served Segment
I-10,1933144.2351402417,1933144.2351402417,0.0,0.0,False,Served Segment
I-10,1933144.2351402417,1933150.6870385665,6.45189832476899,0.004009023754255765,False,Served Segment
I-10,1933150.6870385665,1933227.182533169,76.4954946024809,0.0475320966819281,False,Served Segment
I-10,1933227.182533169,1933246.272560379,19.09002721006982,0.01186199296736423,False,Served Segment
I-10,1933246.272560379,1933289.6165512619,43.343990882858634,0.026932707291206004,False,Served Segment
I-10,1933289.6165512619,1933337.0806784453,47.46412718342617,0.029492841296469972,False,Served Segment
I-10,1933337.0806784453,1933343.125451199,6.044772753724828,0.003756047652785749,False,Served Segment
I-10,1933343.125451199,1933362.6975387076,19.572087508626282,0.012161531349808545,False,Served Segment
I-10,1933362.6975387076,1933364.846601448,2.1490627403836697,0.001335365677185033,False,Served Segment
I-10,1933364.846601448,1933394.8976815334,30.051080085337162,0.018672875460645555,False,Served Segment
I-10,1933394.8976815334,1933398.822400056,3.92471852269955,0.002438707027645767,False,Served Segment
I-10,1933398.822400056,1933401.3136553303,2.491255274275318,0.0015479942599440006,False,Served Segment
I-10,1933401.3136553303,1933402.3720704163,1.0584150860086083,0.0006576686438751493,False,Served Segment
I-10,1933402.3720704163,1933407.2164911064,4.844420690089464,0.0030101834599000985,False,Served Segment
I-10,1933407.2164911064,1933416.1704819172,8.95399081078358,0.005563751945378725,False,Served Segment
I-10,1933416.1704819172,1933443.9371417137,27.766659796470776,0.017253402502181495,False,Served Segment
I-10,1933443.9371417137,1933450.475354225,6.5382125112228096,0.00406265690319957,False,Served Segment
I-10,1933450.475354225,1933496.7188547214,46.24350049649365,0.028734379036734006,False,Served Segment
I-10,1933496.7188547214,1933503.4517265218,6.732871800428256,0.004183612577813231,False,Served Segment
I-10,1933503.4517265218,1933509.9260488916,6.474322369787842,0.004022957409843913,False,Served Segment
I-10,1933509.9260488916,1933540.7537692979,30.8277204062324,0.019155457382779816,False,Served Segment
I-10,1933540.7537692979,1933549.27653452,8.522765222238377,0.005295800787301147,False,Served Segment
I-10,1933549.27653452,1933550.3140497268,1.0375152067281306,0.0006446820609690225,False,Served Segment
I-10,1933550.3140497268,1933554.9795338681,4.665484141325578,0.002898997443259849,False,Served Segment
I-10,1933554.9795338681,1933563.2043816783,8.224847810110077,0.005110683489738724,False,Served Segment
I-10,1933563.2043816783,1933566.2650976789,3.060716000618413,0.0019018407504041478,False,Served Segment
I-10,1933566.2650976789,1933574.8729743557,8.607876676833257,0.005348686593315821,False,Served Segment
I-10,1933574.8729743557,1933577.168723355,2.2957489993423223,0.0014265122927990053,False,Served Segment
I-10,1933577.168723355,1933588.310400987,11.141677631996572,0.006923117513717746,False,Served Segment
I-10,1933588.310400987,1933588.631458709,0.3210577219724655,0.0001994960194790334,False,Served Segment
I-10,1933588.631458709,1933589.6279359022,0.9964771931990981,0.0006191822215754358,False,Served Segment
I-10,1933589.6279359022,1933590.0016653945,0.37372949230484664,0.0002322247402077161,False,Served Segment
I-10,1933590.0016653945,1933593.1227570167,3.1210916221607476,0.0019393564223439783,False,Served Segment
I-10,1933593.1227570167,1933614.8757039013,21.75294688460417,0.013516654540361894,False,Served Segment
I-10,1933614.8757039013,1933616.1342904905,1.2585865892469883,0.0007820494494943208,False,Served Segment
I-10,1933616.1342904905,1933619.099185514,2.964895023498684,0.0018423003556099157,False,Served Segment
I-10,1933619.099185514,1933620.1178292697,1.0186437556985766,0.00063295588494354,False,Served Segment
I-10,1933620.1178292697,1933625.521285687,5.403456417378038,0.003357552156268665,False,Served Segment
I-10,1933625.521285687,1933628.17149159,2.650205902988091,0.0016467616016141303,False,Served Segment
I-10,1933628.17149159,1933628.5952967096,0.42380511946976185,0.00026334029236121167,False,Served Segment
I-10,1933628.5952967096,1933628.8605259983,0.2652292887214571,0.00016480583934911188,False,Served Segment
I-10,1933628.8605259983,1933629.6846323106,0.8241063123568892,0.000512075921839513,False,Served Segment
I-10,1933629.6846323106,1933630.0342067822,0.3495744715910405,0.00021721550618826086,False,Served Segment
I-10,1933630.0342067822,1933640.6872036918,10.652996909571812,0.006619465390601271,False,Served Segment
I-10,1933640.6872036918,1933641.423141386,0.7359376940876245,0.0004572904823876216,False,Served Segment
I-10,1933641.423141386,1933643.930155554,2.507014168193564,0.0015577863826463229,False,Served Segment
I-10,1933643.930155554,1933650.0607924908,6.130636936752126,0.003809401182563905,False,Served Segment
I-10,1933650.0607924908,1933654.9510579023,4.8902654114644974,0.0030386700490786915,False,Served Segment
I-10,1933654.9510579023,1933664.8431009622,9.892043059924617,0.0061466305898084045,False,Served Segment
I-10,1933664.8431009622,1933665.2171371316,0.3740361693780869,0.00023241530050634724,False,Served Segment
I-10,1933665.2171371316,1933666.9480470049,1.730909873265773,0.001075537531606526,False,Served Segment
I-10,1933666.9480470049,1933669.051557433,2.1035104282200336,0.0013070607826667472,False,Served Segment
I-10,1933669.051557433,1933673.374547557,4.322990123881027,0.0026861815273061737,False,Served Segment
I-10,1933673.374547557,1933677.2638734817,3.8893259246833622,0.0024167150868200722,False,Served Segment
I-10,1933677.2638734817,1933681.8367536236,4.572880141902715,0.0028414559857325187,False,Served Segment
I-10,1933681.8367536236,1933681.9383888396,0.10163521603681147,6.315319536209255e-05,False,Served Segment
I-10,1933681.9383888396,1933683.6935314345,1.7551425949204713,0.0010905950467522613,False,Served Segment
I-10,1933683.6935314345,1933685.455225709,1.7616942743770778,0.0010946660716273698,False,Served Segment
I-10,1933685.455225709,1933688.9028086711,3.44758296222426,0.0021422287355744077,False,Served Segment
